2017/11/25,1997000
2017/12/2,1953000
2017/12/9,1984000
2017/12/16,2006000
2017/12/23,1979000
2017/12/30,1933000
2018/1/6,1971000
2018/1/13,1957000
2018/1/20,1975000
2018/1/27,1943000
2018/2/3,1954000
2018/2/10,1909000
2018/2/17,1921000
2018/2/24,1892000
2018/3/3,1883000
2018/3/10,1859000
2018/3/17,1861000
2018/3/24,1828000
2018/3/31,1848000
2018/4/7,1856000
2018/4/14,1804000
2018/4/21,1744000
2018/4/28,1745000
2018/5/5,1683000
2018/5/12,1697000
2018/5/19,1689000
2018/5/26,1686000
2018/6/2,1659000
2018/6/9,1684000
2018/6/16,1668000
2018/6/23,1695000
2018/6/30,1698000
2018/7/7,1718000
2018/7/14,1711000
2018/7/21,1680000
2018/7/28,1728000
2018/8/4,1694000
2018/8/11,1701000
2018/8/18,1685000
2018/8/25,1677000
2018/9/1,1659000
2018/9/8,1615000
2018/9/15,1609000
2018/9/22,1598000
2018/9/29,1602000
2018/10/6,1599000
2018/10/13,1626000
2018/10/20,1647000
2018/10/27,1653000
2018/11/3,1676000
2018/11/10,1704000
2018/11/17,1786000
2018/11/24,1737000
2018/12/1,1735000
2018/12/8,1777000
2018/12/15,1790000
2018/12/22,1798000
2018/12/29,1779000
2019/1/5,1785000
2019/1/12,1779000
2019/1/19,1802000
2019/1/26,1775000
2019/2/2,1820000
2019/2/9,1785000
2019/2/16,1819000
2019/2/23,1801000
2019/3/2,1797000
2019/3/9,1782000
2019/3/16,1770000
2019/3/23,1741000
2019/3/30,1711000
2019/4/6,1660000
2019/4/13,1636000
2019/4/20,1643000
2019/4/27,1634000
2019/5/4,1605000
2019/5/11,1616000
2019/5/18,1604000
2019/5/25,1614000
2019/6/1,1621000
2019/6/8,1599000
2019/6/15,1627000
2019/6/22,1626000
2019/6/29,1666000
2019/7/6,1642000
2019/7/13,1639000
2019/7/20,1626000
2019/7/27,1659000
2019/8/3,1674000
2019/8/10,1647000
2019/8/17,1654000
2019/8/24,1634000
2019/8/31,1610000
2019/9/7,1605000
2019/9/14,1566000
2019/9/21,1561000
2019/9/28,1606000
2019/10/5,1597000
2019/10/12,1639000
2019/10/19,1684000
2019/10/26,1699000
2019/11/2,1702000
2019/11/9,1741000
2019/11/16,1746000
2019/11/23,1802000
2019/11/30,1800000
2019/12/7,1831000
2019/12/14,1841000
2019/12/21,1841000
2019/12/28,1891000
2020/1/4,1876000
2020/1/11,1835000
2020/1/18,1797000
2020/1/25,1839000
2020/2/1,1799000
2020/2/8,1822000
2020/2/15,1787000
2020/2/22,1801000
2020/2/29,1780000
2020/3/7,1763000
2020/3/14,1834000
2020/3/21,3238000
2020/3/28,8004000
2020/4/4,12396000
2020/4/11,16193000
2020/4/18,17789000
2020/4/25,21750000
2020/5/2,20939000
2020/5/9,23130000
2020/5/16,19153000
2020/5/23,19194000
2020/5/30,19216000
2020/6/6,18743000
2020/6/13,17860000
2020/6/20,17501000
2020/6/27,16610000
2020/7/4,17273000
2020/7/11,16251000
2020/7/18,16799000
2020/7/25,15929000
2020/8/1,15255000
2020/8/8,14184000
2020/8/15,13910000
2020/8/22,13217000
2020/8/29,13501000
2020/9/5,12765000
2020/9/12,12684000
2020/9/19,11367000
2020/9/26,10481000
2020/10/3,9270000
2020/10/10,8425000
2020/10/17,7777000
2020/10/24,7180000
2020/10/31,6705000
2020/11/7,6341000
2020/11/14,6088000
2020/11/21,5580000
2020/11/28,5784000
2020/12/5,5609000
2020/12/12,5416000
2020/12/19,5332000
2020/12/26,5181000
2021/1/2,5330000
2021/1/9,5069000
2021/1/16,4877000
2021/1/23,4789000
2021/1/30,4658000
2021/2/6,4599000
2021/2/13,4495000
2021/2/20,4406000
2021/2/27,4227000
2021/3/6,4185000
2021/3/13,3970000
2021/3/20,3887000
2021/3/27,3859000
2021/4/3,3830000
2021/4/10,3779000
2021/4/17,3776000
2021/4/24,3767000
2021/5/1,3756000
2021/5/8,3737000
2021/5/15,3618000
2021/5/22,3575000
2021/5/29,3422000
2021/6/5,3352000
2021/6/12,3271000
2021/6/19,3266000
2021/6/26,3230000
2021/7/3,3116000
2021/7/10,3116000
2021/7/17,3082000
2021/7/24,2881000
2021/7/31,2794000
2021/8/7,2839000
2021/8/14,2804000
2021/8/21,2772000
2021/8/28,2740000
2021/9/4,2628000
2021/9/11,2705000
2021/9/18,2720000
2021/9/25,2674000
2021/10/2,2571000
2021/10/9,2512000
2021/10/16,2334000
2021/10/23,2263000
2021/10/30,2303000
2021/11/6,2172000
2021/11/13,2100000
2021/11/20,1976000
2021/11/27,2098000
2021/12/4,1927000
2021/12/11,1904000
2021/12/18,1793000
2021/12/25,1805000
2022/1/1,1778000
2022/1/8,1776000
2022/1/15,1787000
2022/1/22,1757000
2022/1/29,1743000
2022/2/5,1714000
2022/2/12,1633000
2022/2/19,1623000
2022/2/26,1664000
2022/3/5,1594000
2022/3/12,1542000
2022/3/19,1506000
2022/3/26,1529000
2022/4/2,1474000
2022/4/9,1407000
2022/4/16,1403000
2022/4/23,1387000
2022/4/30,1342000
2022/5/7,1315000
2022/5/14,1343000
2022/5/21,1306000
2022/5/28,1309000
2022/6/4,1310000
2022/6/11,1331000
2022/6/18,1324000
2022/6/25,1372000
2022/7/2,1333000
2022/7/9,1384000
2022/7/16,1365000
2022/7/23,1420000
2022/7/30,1430000
2022/8/6,1437000
